variances,average of variances,variance of variances,frequencies,average of distances,word_length,nn_len,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,class
0.05202439,0.0504652515053749,0.0149017823860049,2,0.7146482825279236,14,11.2,-0.27999252,0.09877732,-0.0787803,-0.23857553,-0.17427099,0.05504074,-0.08828061,-0.07915095,0.06589933,0.12426677,0.28359056,0.24378502,-0.10172468,0.01271137,0.24822044,-0.22829637,0.00766386,-0.0845336,0.19648317,0.11266202,-0.00503076,0.1949117,-0.01067394,0.06153189,0.05922475,-0.10873953,-0.09210437,-0.02880431,0.14753267,-0.05718885,-0.0354395,0.12780043,-0.21055831,-0.10590173,-0.12823372,-0.01733883,-0.04252769,-0.07729141,-0.21902175,-0.01681693,-0.23216197,-0.0138098,-0.15067214,0.12616089,0.15675567,0.00265051,-0.07856632,0.14184445,0.01378287,0.20318241,0
0.04927627,0.0530263043940067,0.0140589037910103,10,0.79874507188797,9,7.8,-0.258715868,-0.231198788,0.143737704,-0.0740269199,-0.0122958133,-0.162959591,0.181433722,0.272919148,-0.010252079,0.00593336159,-0.0439780727,0.0794430971,-0.00761509594,0.0495330989,-0.0792955235,-0.185933501,-0.0760648325,0.118715718,0.045251295,-0.0938923061,0.157037377,-0.0447230712,0.0520175435,0.124512151,4.40283911e-05,-0.217249349,0.0907460749,0.0675623119,0.1084942,0.154216602,0.184097484,-0.00740156835,0.146549508,0.0547858551,-0.218024999,0.0174149759,0.212462291,-0.178442702,-0.242772102,-0.0432815552,0.0356658213,-0.231446803,0.00530407857,0.0520933084,0.220748335,0.26091671,-0.0636716634,-0.104188755,0.0433334969,-0.1457147,0
0.05093609,0.0552147388458251,0.0046188873238861,66,0.7674681425094605,7,9.0,0.02024505,-0.21942888,0.07298684,-0.23796351,-0.07163285,0.08869542,-0.01091498,0.03364299,0.12378625,-0.06269027,0.12022087,0.02476534,0.07561228,-0.0501348,0.00278519,-0.06504948,-0.01374993,-0.01603262,0.18416382,0.32573593,0.1252145,0.08834331,0.02468048,0.22435252,0.29437584,-0.07094549,0.03001733,0.00153461,-0.09403386,0.0644759,0.13805397,0.04134392,0.02617421,0.03068583,-0.18869123,0.11914174,0.01675573,0.11363149,0.10560357,-0.00547637,-0.27941954,0.05517766,-0.04681615,0.25126034,-0.03785414,0.01109594,-0.2068316,-0.32238203,0.00516388,0.04001559,0
0.04998314,0.0521526984870433,0.0364807620644569,8,0.7602197408676148,13,6.8,-0.10632467,-0.18707651,0.14750002,-0.2656604,-0.17404087,-0.03241918,0.09092048,0.21581076,-0.19445135,0.01519503,0.142924,-0.1063094,0.07272523,0.12311948,0.08587357,-0.00924422,-0.1175822,0.2086224,0.00623752,0.05252213,0.30652514,0.10926719,0.11005055,-0.21316043,-0.02271335,-0.06721792,-0.20034014,0.0783194,0.03396973,-0.00453349,0.05360897,0.21572097,-0.06605025,0.24289061,-0.08207015,0.16486463,0.28431618,0.00926393,0.06117903,-0.22781217,-0.16483726,0.02292154,0.04410066,0.1923975,-0.00035257,0.21451646,0.16514598,-0.26133704,0.14625636,-0.04790422,0
0.04863612,0.0515347100794315,0.0229932367801666,10,0.7516207337379456,14,10.8,0.01985867,-0.1149863,0.07863266,-0.10770855,-0.19629368,-0.1665286,0.16620402,0.31961632,-0.06852224,0.12449742,0.25487882,0.1423315,-0.24508399,-0.13243097,-0.04662846,0.17319112,-0.12649515,-0.04036801,0.08719236,-0.06125767,0.06916726,0.01463371,0.18315512,0.07993222,-0.00871268,-0.00251395,-0.17183991,0.18855669,0.14048019,0.05358115,0.19837087,-0.07123384,-0.18153606,0.09117074,-0.09502297,0.23882408,0.15234798,-0.19876353,0.09897951,0.01573145,-0.1681883,0.10069375,-0.15522884,0.10184098,0.19094281,0.07219067,-0.00435457,-0.16314895,0.18003237,-0.04751207,0
0.05433907,0.0525866992771625,0.0285566728562116,643,0.7920537948608398,7,7.2,-0.032201,0.12235146,0.00859301,-0.1835986,0.02007411,-0.1892519,0.07318156,-0.04560678,0.13769083,0.0888551,-0.1707786,0.06852014,-0.16365272,0.04894212,-0.29677653,0.01856264,-0.17075457,0.08527472,-0.09411619,0.01593408,0.06463052,0.21294004,-0.10242403,-0.11326455,-0.02318859,-0.12337834,-0.02081059,0.00385449,-0.09962561,0.08655322,0.12583455,0.06734494,-0.21492638,-0.05090371,-0.03121754,0.04511925,-0.02379651,-0.09740203,-0.03006876,-0.07896408,0.06533112,-0.01469214,0.16120355,0.01819711,-0.01210723,-0.04657395,0.01601185,0.09214251,0.20754175,0.02446982,0
0.05327217,0.0531343944370746,0.0259922984987497,529,0.8568551898002624,6,7.0,-0.30082816,-0.00285281,0.01386695,-0.16489701,0.05627433,-0.0787255,-0.01848457,0.04426813,-0.11330543,0.01365428,0.1273114,-0.05755389,-0.15179507,0.18224749,-0.00088494,0.11276326,-0.04364864,-0.1043085,-0.0340162,0.07161511,-0.20762686,0.06917217,-0.12657382,0.05844944,-0.00045808,-0.02396153,-0.07134586,0.07247439,-0.03513785,0.1624626,-0.11400986,-0.03501068,0.01081389,0.03674884,-0.08283474,0.12357642,0.04284955,-0.1722206,-0.13165222,-0.05557037,-0.0656876,0.00891094,0.0587847,0.12257995,0.24227096,0.0631301,-0.15144289,-0.11329685,0.07574157,-0.17088589,0
0.05153416,0.0508581027388572,0.0123940985649824,9,0.710907244682312,6,9.2,-0.04295256,-0.08814705,-0.06893471,-0.13745303,0.16436566,-0.19169214,0.08530536,-0.08431645,-0.1205299,0.14968388,0.03244902,0.05523271,-0.10453193,0.04020467,0.10405153,0.22666304,0.10533566,-0.25351217,-0.03740807,0.09407043,0.02662655,0.07266237,-0.0380405,0.19987357,-0.05520558,0.0485489,0.01516712,-0.10361261,0.0692365,0.07463893,0.19517817,0.07524495,0.00106701,0.09848394,0.24022125,-0.06233168,0.07541008,-0.23385341,-0.0108381,-0.0952014,-0.18939143,0.16603167,0.01747635,0.17716704,0.03877832,0.1843887,-0.17936358,0.10194458,0.23619482,-0.11775492,0
0.05464134,0.0542276434600353,0.031786885112524,1616,0.824684226512909,7,5.8,-0.08986962,-0.04963809,-0.0535271,-0.1697598,0.15752238,-0.0678817,-0.05500498,-0.07359011,-0.01725322,0.09869788,-0.0237218,-0.08639675,-0.06763289,0.13703176,0.00090068,-0.08083797,-0.07483049,-0.09138726,-0.0417598,0.06870916,0.09012751,0.00414879,-0.21165228,0.0675445,0.01484172,-0.01055471,-0.05902009,0.06382401,-0.05000897,-0.01477855,-0.07909206,-0.02464397,0.07523473,-0.10219467,-0.17176174,0.01631864,0.06033624,0.00369126,-0.12361538,-0.03663483,0.06967322,0.05104858,0.11569621,0.01460283,0.1372878,0.0270777,-0.09132499,-0.00541391,-0.0941181,-0.10817858,0
0.0488047,0.05001977160573,0.0164909269660711,2,0.7069817423820496,17,9.0,-0.25199223,-0.2040652,0.11519486,0.05345076,-0.12988347,0.04336163,0.11725543,0.21950823,-0.1089422,0.09589431,-0.0948308,0.2688876,-0.03467963,-0.19242738,0.17006361,0.03729925,-0.26707628,-0.18612622,0.02945587,0.10110803,0.17936903,0.25394648,0.05634361,0.212835,-0.14683665,-0.11358315,-0.21405685,-0.1723029,0.18581998,0.18741883,0.13417281,-0.02104622,0.14433578,0.05463498,0.167733,0.07595247,0.2382304,-0.17783874,0.09026247,-0.15954809,-0.09993225,-0.21118194,-0.09267642,-0.0428679,0.21905684,-0.06363809,0.1277529,-0.01193131,-0.12439262,0.1412749,0
0.05486734,0.0510055877268314,0.0265570152550935,155,0.7281609892845153,5,17.8,-0.17988923,0.044469,-0.17602739,-0.09641995,-0.04898978,-0.09275051,0.01885791,0.00193468,0.01660284,0.09497989,0.125383,0.1356947,0.1076304,0.1163088,-0.06710882,-0.06307034,-0.07253397,0.02687923,-0.04211602,0.1825573,0.09234067,0.12067887,-0.10533145,-0.09411335,-0.0869934,-0.02011427,-0.11219029,0.07826453,0.00915847,0.03245826,-0.08560289,-0.06746604,-0.12854931,-0.02565764,0.0804356,0.1572252,0.25390965,-0.12292102,-0.04977688,0.03305853,-0.03143116,0.09148405,-0.08411951,0.18612483,0.16626336,0.16356365,-0.07594559,-0.02858356,0.09748071,0.07895895,0
0.05166509,0.051181823015213,0.0241295415908098,1,0.7006816983222961,11,7.0,-0.02823126,-0.27032906,0.06637761,-0.03965588,0.0560589,0.10515212,0.09186137,0.13206069,0.03102314,0.1335995,-0.04323683,0.07245177,0.10011259,-0.16143341,0.1765179,-0.22883525,0.01343122,-0.19485782,0.08145549,-0.12094349,-0.17476143,0.17286867,-0.05004574,-0.02491428,0.14445277,0.0705066,-0.09782759,0.03868251,0.04893823,0.25944558,-0.11701348,0.17047939,0.02227333,-0.1376891,-0.17898332,0.07912041,0.07663046,-0.15591085,-0.19870749,-0.11946644,-0.04845881,-0.18680918,-0.19910161,-0.05599438,-0.1818207,-0.05477665,0.22809076,-0.01019718,0.06056486,0.16694446,0
0.05436413,0.0533643461763858,0.0233997255563735,1007,0.9209454655647278,5,7.0,-0.22998302,-0.10427944,0.06668968,-0.18276793,-0.17243093,-0.0828297,0.03545549,0.14756043,-0.11491749,-0.05058587,0.1273333,-0.02542924,-0.11255848,0.04920153,-0.0202109,-0.0873286,-0.03160589,0.00246529,0.09621846,0.05930441,0.16784886,0.18651588,0.04111704,0.02638739,-0.04762212,-0.16735837,0.00245416,-0.10940454,0.06191226,0.13424352,-0.00555536,0.03534023,-0.00064542,0.07333916,-0.08520986,-0.04893479,0.11871254,-0.12016685,-0.1992197,-0.0329137,0.04305233,-0.05191684,0.13861929,-0.01070146,0.30549237,0.17050666,-0.0470882,0.01090713,0.01569101,-0.0804943,1
0.05082239,0.0525015480816364,0.0323654450476169,69,0.8219456672668457,8,9.0,-0.12191013,-0.12927522,0.04381924,-0.12672079,-0.16858977,-0.16590117,-0.06402552,0.38718614,0.00160094,0.10333325,0.18581992,-0.04672611,-0.03579561,0.0187275,-0.12105634,-0.14037654,-0.11017881,-0.05771855,0.11479113,0.11622737,0.16309755,0.18989013,0.12222888,0.18203047,-0.16141005,-0.12795474,-0.0397427,-0.04286614,-0.00983955,0.14408185,0.18663427,-0.01743236,-0.12246617,0.17471817,-0.04631376,0.13103922,0.08797161,0.06677227,-0.21231633,-0.05513607,-0.07194553,-0.03868194,0.14131972,0.05919517,0.12773979,0.07958409,-0.04263722,-0.10944692,0.15134302,0.05788308,0
0.05000182,0.0519405782222747,0.0514158904552459,3,0.7535771489143371,8,10.2,-0.3040684,-0.11360217,0.03228936,-0.19944625,-0.22945444,-0.1432448,-0.08729573,0.26221812,-0.10065762,-0.16651613,-0.0763384,0.08811888,-0.10149399,-0.1074561,-0.05635355,0.06678294,-0.1528719,0.29883447,0.17973556,0.18726015,0.20930801,0.23905116,0.11945267,-0.05458751,-0.1773051,-0.04315215,0.01778032,-0.20051894,-0.07542812,0.13742006,0.00068126,-0.12550768,-0.12018783,0.06529567,-0.0456804,0.09634577,0.04354986,-0.2238307,-0.14214592,0.08879604,-0.13213147,0.06002047,0.18663083,0.15400048,0.02698097,-0.03894399,-0.07515085,-0.06614414,-0.07729233,-0.22122388,1
0.05178405,0.0497553467750549,0.013286025263369,3,0.7220618724822998,10,9.8,-0.06742565,-0.20899715,0.07358483,-0.2376579,-0.18954767,-0.0189924,0.03729109,0.15568969,0.12011705,-0.13137668,0.17869353,0.07949821,-0.01399313,0.01119318,0.11319207,-0.15311489,-0.19980425,0.10872516,-0.00224567,0.04597726,0.22199723,0.15395908,0.17857929,-0.0372096,0.12571613,0.04941732,0.07238092,0.11040533,-0.1681114,0.17003715,0.151899,-0.12638342,0.01760785,-0.07459415,-0.11751819,0.06133135,-0.01754258,-0.1424314,-0.08558377,0.20600943,-0.02239041,0.09436694,0.20048086,0.20707995,-0.00636461,0.11941487,0.16333196,0.04303105,0.21192838,-0.24382348,1
0.05638818,0.0581145204603672,0.015453640371561,24403,0.8765596747398376,9,4.8,0.04060133,-0.11723082,-0.04082673,0.01957137,-0.11202077,0.05011536,0.01609279,0.1181237,-0.13074708,0.13271354,-0.1462168,-0.01947033,-0.14686054,0.08059076,-0.01454762,-0.14138629,0.01603816,-0.1609854,0.15154912,0.00988482,-0.00464196,0.017092,-0.03513792,0.00267575,-0.02492944,-0.14814113,-0.06667766,-0.17054021,0.05594556,-0.02790381,0.02066344,-0.03298699,-0.0788061,0.10033924,-0.12305856,0.13768652,0.09049236,0.01300436,0.04128397,-0.07490217,-0.06914297,0.04047408,0.068813,-0.07205832,-0.05164558,-0.0608606,-0.05348263,-0.0415787,-0.20212863,-0.00395926,1
0.05124291,0.0532071352005004,0.0324344187974929,109,0.8632883667945862,6,6.0,-0.12606856,0.02120693,0.10982888,-0.17778039,-0.0366038,-0.19728263,-0.03216496,0.15276016,-0.11796731,0.04807524,0.12090362,0.01476273,-0.16058291,0.03506758,-0.14331731,-0.01641189,-0.22610693,-0.10105656,-0.00051187,-0.03859132,0.23552375,0.25275657,0.00125718,0.0214229,-0.15757799,-0.1508438,-0.0783048,-0.04796551,0.01768378,0.10080465,0.08241296,0.08440848,-0.10795195,0.16461602,-0.12459973,-0.14886418,0.08328346,-0.03195645,-0.16826163,0.00510036,-0.02177303,-0.10331363,-0.03859901,-0.04306288,0.2966835,0.10790946,-0.02415375,-0.16116755,0.2576706,0.05629981,1
0.04960535,0.0517164349555969,0.0360401347279548,2,0.7167750358581543,9,8.8,-0.26290616,0.07918482,-0.12353522,0.11187989,-0.2188806,-0.2091197,-0.06052079,0.31903964,-0.20931105,0.19388138,0.03393996,0.24772072,-0.06399848,0.03860663,0.05209818,0.0348082,0.09664995,-0.2066502,0.11444145,-0.049792,-0.1449284,0.1591811,0.04674232,0.1301395,-0.16098931,0.06916542,-0.07961731,0.12719093,0.2793251,-0.06093369,0.10769459,0.1107798,-0.06447106,0.09044459,-0.16785541,-0.11653119,0.00662429,0.10661034,-0.11325531,-0.2359683,0.00583761,-0.06339088,-0.09555353,-0.05049159,0.2596415,0.05642498,-0.14375287,-0.01593517,0.03671977,0.17148115,1
0.05122304,0.0508705772459507,0.0307508707046508,2,0.7120414257049561,10,17.2,0.09509362,0.05806669,-0.09152553,-0.1113577,-0.33905232,-0.26501584,-0.19037125,0.24653317,0.13314885,-0.09738782,-0.01519871,0.17505749,-0.11822684,-0.01898967,0.05196213,-0.13460109,-0.16683446,-0.23322932,-0.05122976,-0.06157243,0.20078,0.19585642,0.00366105,0.07893897,-0.249768,0.02642936,0.07012824,-0.12675798,0.04398372,0.02087349,-0.08849991,-0.12005268,-0.19627783,0.05164585,-0.24715361,-0.01637757,-0.06872906,0.08716816,-0.2394084,0.18314146,-0.12436683,-0.06675337,0.12403169,0.24321926,0.1257994,0.08786014,-0.17786099,-0.20601286,-0.055962,0.01512418,1
0.0532623,0.0508372068405151,0.0246624313294887,10,0.7201931238174438,4,11.0,-0.21178636,0.01613384,0.00392091,-0.12625183,-0.2342151,0.08958793,-0.0190962,0.20611118,-0.1705206,0.00888002,0.00240088,0.10909132,0.0780314,0.06601655,-0.17984265,-0.2652847,-0.12924643,0.0629288,0.08075111,-0.13966407,-0.1828612,-0.01085674,0.11934111,-0.16393277,0.07312473,-0.23915048,0.01567035,0.04060001,-0.08328721,0.21174131,0.05038971,-0.00529921,-0.06095561,0.05146323,-0.20596555,0.05967167,-0.0487018,0.11587323,0.09320157,-0.19737765,0.05865528,0.04345076,0.12536046,0.14760923,0.01529258,0.18403314,-0.08056207,-0.01806724,0.05793901,-0.18378356,1
0.05260692,0.0515633158385753,0.0232535991817712,42,0.7574703931808472,6,8.2,-0.19375594,-0.0741946623,0.0303705912,0.178656101,0.143307939,0.000190143182,0.323426068,-0.154554933,-0.1465877,-0.124580465,0.00583363092,-0.27903235,0.128173426,-0.11374256,0.191898957,0.0474663787,0.196169257,0.106595151,0.0707107037,0.110957757,-0.044557713,-0.273381114,0.0367473178,-0.0214864612,-0.0454621427,-0.00594106456,0.100825749,-0.056745138,0.0556017943,0.0900925547,-0.0354340933,0.165091306,0.0889097899,0.0576642528,0.0173986778,0.146525398,0.0340523273,-0.18514584,0.189083844,0.02260153,-0.0624748953,0.128566369,0.0354343802,-0.136620373,0.0593814477,0.0421467833,-0.0741889179,0.0931928158,-0.00809026882,-0.084939301,1
0.05308092,0.0530635841190815,0.0104055255651474,501,0.893600058555603,6,6.0,-0.13756457,0.0017541775,0.175716206,-0.00696543418,-0.120094314,-0.293320745,-0.0422866046,0.124264725,-0.104870953,-0.130730212,0.144599497,0.0339258313,-0.217664555,0.0840321258,-0.124341272,-0.122919723,-0.205817819,-0.027926242,-0.0516794249,0.00831907243,0.166832432,0.230589017,0.0918115005,0.00494440785,0.0325733386,-0.116399877,-0.037679974,0.00788078737,0.0518678352,0.112489231,0.0413374417,0.0136738671,-0.0095806215,0.0810569376,-0.0186003502,-0.0183013827,0.113018826,-0.00943586882,-0.0299330205,0.0335842557,0.0516741872,-0.117947012,0.113169834,-0.00420757476,0.223909318,0.202426508,-0.114744388,0.0239263941,0.0143006425,-2.74534868e-05,1
0.05032742,0.0496526889503002,0.0195653699338436,2,0.7299909710884094,11,25.2,0.06886452,0.14876983,0.08126693,0.07928217,-0.23992354,-0.2306858,0.0605866,0.2927185,0.03786393,-0.15727694,0.01281882,0.12852772,0.06553185,0.11838094,0.0522218,-0.16107611,-0.01394404,-0.1922159,-0.05339652,-0.08761372,0.186307,-0.1378009,0.01132468,0.13467495,-0.2288326,-0.19038387,-0.23319043,-0.13535543,-0.14851706,0.13962255,-0.06588746,0.02133512,-0.12058143,-0.06315341,-0.04299783,0.13716203,-0.03092944,-0.06866189,-0.1397022,-0.08539902,-0.19933908,-0.07277761,0.05414707,0.16667287,0.2010251,0.1863942,0.05507576,-0.14139529,-0.14313425,0.11213867,1
0.05239663,0.054140505194664,0.0244847293943166,71,0.843625807762146,6,6.6,-0.08518919,-0.02181378,-0.00550802,-0.22392596,-0.18846473,-0.26131514,-0.1501061,0.16206871,-0.04569551,-0.12753713,0.18693255,-0.00453442,-0.05570916,-0.10598228,-0.01840337,-0.16759568,-0.03430007,-0.22867778,-0.09009623,0.02369933,0.01482902,0.23435614,0.07593842,0.00891977,0.04375931,-0.19613643,-0.10776633,0.02342398,0.07554128,0.11718029,-0.01351935,0.06382354,-0.03467469,0.1676313,-0.14808372,-0.09553669,0.20212427,-0.08032471,-0.1035767,0.00305932,-0.01524621,-0.0620014,0.06184289,0.06857467,0.22643153,0.1986195,-0.00326411,-0.2536664,0.12624408,0.08403575,1
0.04899758,0.0508595995604991,0.0457082279026508,70,0.8611830830574035,5,7.4,-0.31540367,-0.03147248,0.04266634,-0.25033185,-0.14174788,-0.03209608,0.03589842,0.3276567,-0.11547157,0.01875169,0.11894571,-0.05712656,-0.1428534,-0.07484284,-0.07240372,0.14503212,0.10218537,0.05202134,0.15693016,0.03123283,0.13643381,0.17759146,0.15243241,0.04246718,-0.11047635,-0.25467923,-0.14548066,-0.01643612,-0.00391992,0.18578526,0.09838845,0.07672329,0.08291592,0.23144764,0.09502153,-0.00916761,0.18829599,-0.2752562,-0.18575324,-0.09445586,-0.16716135,-0.14306271,0.07099653,-0.14107244,0.15806676,0.24614169,-0.01534623,-0.08800693,0.01962178,-0.07015884,1
0.05458634,0.0542225286364555,0.019295185804367,6802,0.9236485123634338,5,5.6,-0.24071111,0.0008376,0.06393985,-0.15722579,-0.06504957,-0.11863188,0.04584245,0.08728123,-0.08140366,-0.0436752,0.10376008,-0.04848111,-0.1358263,0.10659753,-0.05019799,-0.0513091,-0.04137377,-0.0263129,0.07349608,0.03896841,0.13511606,0.11718396,0.00885669,0.01226853,-0.02403044,-0.18506196,-0.03447621,-0.02137173,0.07644689,0.11896212,-0.01893467,0.01323499,-0.00289625,0.07676031,-0.08249503,-0.04801158,0.09574912,-0.04198149,-0.13503589,-0.01785822,0.05027456,-0.14356285,0.18223494,-0.0428839,0.23146436,0.10431692,-0.10745556,-0.00145368,-0.06503215,-0.05415021,1
0.0534409,0.0525792472064495,0.0173618961125612,141,0.8707051753997803,10,7.4,-0.18360952,-0.06010831,0.15820931,-0.06269011,-0.16424817,-0.24031873,-0.01178155,0.13703045,-0.09467015,-0.16926901,0.05089633,0.05309602,-0.09448175,0.01633523,0.05500222,-0.15509336,-0.20997505,0.03814428,0.02236675,-0.03607033,0.09318388,0.2175592,0.00670617,0.04975425,-0.08217329,-0.09763035,0.04949643,0.0826808,0.02515664,0.13375793,-0.04439609,-0.01797829,0.04510829,0.01895352,-0.06832793,0.03600389,0.1556427,-0.08165342,-0.21381299,-0.01245916,0.1810504,-0.140973,0.07521832,-0.09997077,0.21371455,0.32578075,-0.06911156,-0.06171044,0.05104126,-0.09119968,1
0.05260069,0.0518780477344989,0.0375850833952426,214,0.7867236495018005,6,7.6,-0.08861471,0.15054177,0.01350381,-0.16117443,0.06757089,-0.12657723,0.00131482,0.13239942,-0.13731004,-0.18926236,-0.00101941,-0.06644212,0.10053348,0.07675184,0.05305884,-0.2168484,0.0438393,-0.02689968,-0.12154771,0.0161961,0.12014325,0.1642066,0.10457899,-0.00459272,0.02999118,0.11309655,-0.04736704,-0.0408623,-0.00172863,-0.05448174,-0.12847878,-0.15794677,0.13554429,-0.06799228,0.21954586,-0.00241558,-0.18532516,0.09014869,-0.13622439,0.09909876,0.03601667,-0.25643,0.07741742,-0.14673415,0.13211541,0.11691625,-0.19131118,0.02442126,-0.0345426,-0.09046541,1
0.05290489,0.0531152948737144,0.0387649275362491,66,0.7810759782791138,6,7.6,-0.19129442,-0.09807872,0.22688179,-0.16630341,-0.17530589,-0.13263576,-0.11165713,0.06492291,-0.2126745,-0.07643846,-0.09233914,0.28159592,0.02268109,-0.06736027,-0.08294689,-0.02082888,0.14526346,0.05875356,0.11560984,0.0403795,-0.1324476,0.10838677,0.05414792,0.01699719,0.03269016,-0.15581581,-0.06878588,-0.0922503,-0.01920082,0.17812571,0.1720368,0.00530105,0.01944836,0.15517081,-0.11696563,0.06128585,0.25167102,-0.11959188,-0.19795421,-0.16614054,-0.13941343,-0.02133694,-0.12084458,0.07003441,0.09151694,0.09765113,-0.00352743,-0.040586,0.14900662,-0.20518576,1
0.05108351,0.0511853724718093,0.0108828991651535,5,0.7035150408744812,6,9.0,-0.00860593,-0.02863705,0.01868688,-0.23414461,-0.23066053,0.09632234,-0.05428157,0.08731955,-0.05610994,-0.07438237,0.13175932,0.2520724,-0.21133831,-0.13891412,-0.08572622,0.04670973,0.13828334,0.03134679,0.09812719,-0.01114239,-0.0744731,-0.08932173,0.12259002,0.09167248,-0.133275,-0.2347497,-0.1244474,-0.19404335,-0.06147065,0.01317441,0.23830111,-0.14116076,-0.00194733,-0.20466274,-0.30259886,-0.03165639,-0.01817774,0.00935603,-0.18504491,-0.19468664,-0.06497807,-0.1342759,-0.10901684,0.04351847,-0.1762529,-0.26467282,-0.10971458,-0.09954202,-0.03560764,-0.26665953,1
0.0547507,0.0546625189483165,0.0152445258572697,4031,0.8723605751991272,5,6.8,-0.09126023,-0.03832221,0.07630891,-0.1523651,-0.05035704,-0.10354953,0.04987771,0.12032329,-0.06035751,0.06716847,0.16940947,0.01277716,-0.15843287,0.05134766,-0.01148666,-0.02925609,-0.16841318,-0.07578155,-0.13082267,0.01702834,0.11826346,0.09143048,0.0637859,-0.07707276,0.00313646,-0.18790497,0.02993009,-0.0926587,0.1172992,0.08231694,-0.04793943,0.02116622,0.00467513,0.05285484,-0.08104633,-0.09595779,0.14858414,-0.04373115,-0.09078859,-0.03675993,0.07417279,-0.0048188,0.18920666,0.01238144,0.08552502,0.17226262,0.04372399,-0.00156973,-0.00026188,0.06640113,1
0.05329729,0.0522985361516475,0.0392142459750175,3,0.7055995225906372,10,8.6,-0.18967874,-0.06072177,0.04609894,-0.10757514,0.069291852,0.025056388,0.01618287,0.085448176,-0.26967174,-0.074257024,0.15807915,0.12346682,-0.2050322,0.040532574,0.24564569,-0.26377943,-0.045409199,-0.16869991,0.15394518,-0.027114492,-0.15936245,-0.10737885,0.11247982,0.004839824,0.09403272,-0.12248084,0.029821647,0.043864597,-0.2177591,-0.085370474,0.2707254,-0.026570583,0.11161248,0.13291276,-0.17357312,-0.22673286,0.20938987,0.054897957,-0.0045124786,-0.07109648,0.00021140728,-0.063180037,0.19867156,0.042917091,0.056110974,-0.0036014419,-0.077600501,-0.089051798,-0.13810037,-0.037056446,0
0.05145619,0.0542643383145332,0.0277727488428354,51,0.8314418077468873,9,6.2,-0.23003976,-0.06568296,0.17151973,-0.00544498,-0.23570082,-0.1611179,-0.0918172,0.1767868,0.03243778,0.07584913,0.09254636,0.03840079,-0.1598753,0.09914732,-0.05433642,-0.02866104,-0.19489193,-0.06849875,0.02741256,0.06322764,0.02364543,0.14053527,0.19646934,0.15452966,-0.08593676,-0.0878961,-0.0085028,-0.04918014,-0.06664832,0.03242449,-0.05052716,-0.10372473,0.04476366,0.17652854,-0.0530153,0.08168828,0.10646955,-0.0497813,-0.01467461,-0.17056918,-0.11372144,-0.2399489,0.11529378,0.10137065,0.29781988,0.23408335,-0.01134458,-0.07619059,0.0240058,0.03953037,0
0.05507575,0.0544145539402961,0.0163939259946346,143,0.8496816635131836,9,8.6,-0.05988091,-0.10757625,0.02709621,-0.18694462,-0.11637325,-0.06196895,0.07752468,0.19117554,-0.04253028,-0.09607673,0.11346989,0.07463235,-0.3061148,-0.02216467,0.14196466,-0.12624258,-0.07780946,-0.00726645,0.03063752,0.08854107,0.16679235,0.27669743,0.15122852,-0.04017821,0.08805989,-0.10774463,-0.13542621,-0.02426156,0.03071693,0.01501066,-0.10614166,0.13233078,-0.01586935,0.10060406,-0.01508965,0.15923142,0.28259277,-0.17178078,-0.16954353,-0.18609795,-0.04379256,-0.04353569,0.04792035,0.10422298,0.16737267,-0.00464345,0.06239059,0.03026279,-0.023532,0.00838742,0
0.0488474,0.0498259417712688,0.0295908898115158,2,0.7236132979393005,9,6.4,-0.24436036,-0.12386588,-0.10126582,-0.10329335,0.11934129,-0.22607476,-0.06487651,-0.06394269,-0.11946861,0.0576074,-0.05399758,-0.08475682,0.07216264,0.19724251,0.09671087,-0.13610466,0.06329353,-0.03745433,0.11801329,0.12735255,0.26567987,0.05334286,-0.21860926,0.00920532,0.13675766,-0.29805267,-0.0630255,0.10372789,0.06230704,0.13443983,0.15210395,0.16312738,-0.07156596,-0.08909482,-0.0325823,-0.04194793,0.2714722,-0.21624708,0.01546071,-0.25972846,-0.17614989,0.07575596,0.12721512,0.0783677,0.20833988,0.23145969,-0.07461359,-0.19380671,0.21291575,0.18574323,0
0.04968943,0.0527993753552436,0.0455337762832641,28,0.8443063020706176,12,6.6,-0.0883516371,0.0846361071,0.159549609,-0.248336002,-0.251601964,-0.223991796,-0.0458785519,0.0903666615,-0.0644062012,-0.104666844,0.208276823,0.0384613238,-0.375366658,-0.0049801548,0.000330324983,-0.137916625,-0.226922661,-0.0542440675,0.0511415116,0.0485483259,0.151216492,0.303542942,-0.0100509292,-0.0366819873,-0.120046228,-0.204987422,0.0887382105,0.0191432815,0.168116316,-0.00688799843,-0.166147977,-0.0993403867,-0.0719090551,0.123050883,-0.0716424286,-0.175822169,0.220778853,-0.018615203,-0.103165224,-0.0960576087,-0.0946481824,-0.0385186039,-0.112706363,-0.044203449,0.0591215901,0.0988333076,-0.0780485123,-0.041515395,0.190998465,0.024841046,0
