variances,average of variances,variance of variances,frequencies,average of distances,word_length,nn_len,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,class
0.05554352,0.0551954664289951,0.0074501908384263,11252.0,0.8828074932098389,8.0,6.8,0.11381159,-0.04860587,0.09985805,0.01256639,0.17459139,-0.21883553,-0.02307364,0.09589965,0.21048756,0.11686086,-0.03970939,-0.07258026,0.00632881,-0.03352238,-0.01273689,0.03829075,-0.0547716,-0.06568752,-0.01546683,-0.02983926,-0.05350695,0.04505309,0.18123727,-0.02143548,-0.02324481,0.11029109,0.09394915,0.03805612,0.05979524,0.04807183,0.01994241,0.06774257,-0.05561585,-0.17833747,0.14006701,-0.08412516,-0.03011595,0.00255385,0.01216177,-0.01457163,0.07000995,0.1254238,-0.0054048,-0.01931101,-0.19728142,-0.26252958,0.15394016,-0.08904166,0.09477821,0.03802401,0.0
0.05320339,0.0547020211815834,0.0322398319840431,14161.0,0.8889621257781982,4.0,6.0,0.1115931,-0.04932484,-0.03770117,-0.08842257,0.20668237,-0.09149228,-0.10899612,0.01636815,0.07360811,0.25742447,-0.10015284,0.00207498,0.04359841,-0.12801461,0.01827602,0.18548274,-0.21400705,-0.12320028,0.02537628,-0.09584436,0.01162482,-0.02247954,0.17483585,-0.08482939,-0.01643633,0.01274422,0.00984426,-0.1252745,0.18838893,-0.01813743,0.09524416,0.0327598,-0.14926267,-0.03495503,0.04526858,-0.04092528,-0.19373643,-0.0865707,0.0727918,0.04840343,0.15200883,-0.12663461,0.01291719,-0.14928749,-0.23666734,-0.05266956,0.22551979,0.0451643,-0.15852092,-0.03937871,1.0
0.05549765,0.054117015004158,0.0184238106012344,1225.0,0.8515092730522156,9.0,9.0,-0.01129799,-0.04910847,-0.13386735,0.12923798,0.02040283,-0.16429463,-0.14719187,-0.15535465,0.284762,0.00233184,-0.12776713,-0.28097004,-0.02444549,0.18604693,-0.1320389,0.08724097,0.01089754,-0.05925409,-0.01989312,-0.03061472,0.06373702,-0.14885224,0.04409194,-0.09082092,-0.13680728,0.03279726,0.09855481,-0.1263032,0.01813152,0.03615093,-0.12200174,-0.04153344,-0.02682733,0.06368915,-0.06675495,0.13118885,-0.10711046,0.05120973,-0.2098228,0.08151373,-0.12350098,-0.09310097,-0.08108313,0.01967199,-0.0473553,-0.03809946,0.16269186,0.01225002,0.13506755,0.05500371,0.0
0.05364441,0.0533152431249618,0.0487249679863452,58.0,0.746467936038971,5.0,8.0,-0.13219924,0.00580485,0.03795501,-0.04365469,0.01802942,-0.16897437,-0.28087905,-0.05973399,0.13514444,-0.00386203,-0.1002683,-0.21604282,0.00328592,0.20253605,-0.04229286,0.05377846,-0.11298394,0.19358936,-0.02637795,-0.08431514,0.11465915,-0.16992386,0.0497453,0.02323378,0.06287777,0.00263062,0.07647806,-0.19394203,-0.04442058,0.01155724,0.08137564,0.07618009,-0.09418043,0.08050992,-0.10326198,0.15251026,-0.13338576,-0.14038149,-0.2605913,-0.00915583,-0.10695071,0.01350476,0.03832347,0.02365362,-0.07404306,0.20260194,0.14056712,-0.08769434,0.25748697,-0.02360277,1.0
0.05594346,0.0546946123242378,0.0202946234494447,1902.0,0.9151951909065248,8.0,7.8,-0.04838555,-0.03992627,-0.02688398,0.00905361,0.15535302,0.01590928,0.06013728,0.0153789,0.24129896,0.08712379,-0.15456331,-0.21798316,-0.02330293,0.17512047,-0.15740013,-0.13008702,0.14008965,0.09746058,-0.01408848,-0.08808548,0.08052598,-0.09608058,0.0140012,-0.04903787,-0.0848291,-0.10613358,0.0666137,-0.09931006,-0.0075485,0.06584369,0.12916878,-0.06514128,0.01242056,-0.09027633,-0.0321631,-0.11910131,0.11813872,-0.04382702,-0.14429821,0.06624132,0.05487311,0.08144255,0.01039745,0.09197871,-0.04492991,-0.03196163,0.09724018,-0.10551933,0.22886929,0.14571816,0.0
0.05671083,0.0532338887453079,0.0367820709943771,2855.0,0.8359830617904663,6.0,6.6,0.04386807,-0.18327576,0.0362636,-0.04195023,0.21341562,0.00925412,0.21914452,-0.16578338,0.0879041,0.0666778,-0.08218422,-0.15507044,-0.11187632,0.12132555,-0.12979643,-0.01626841,0.10815131,0.09022208,-0.10204162,0.06638902,0.08239824,-0.13965558,0.09940367,-0.06385736,-0.05611925,-0.11267363,0.0080466,-0.10042348,-0.02881425,0.11379036,0.05360001,-0.0209768,0.06922299,-0.09777501,0.00465179,-0.08720013,0.07251579,0.01801509,-0.06475598,-0.03295992,0.09931843,0.01729337,0.04766035,0.05948465,-0.02673716,-0.06305649,0.17205499,0.03685698,0.06151174,0.16686799,0.0
0.05084093,0.0549113355576992,0.0105494372546672,50.0,0.8247629404067993,4.0,7.4,-0.0972838,-0.20753506,-0.0354329,0.00358443,0.20850599,0.04133576,-0.08114782,-0.06439324,0.26962385,0.20451915,-0.18906343,-0.3345312,-0.00812844,0.1945827,-0.12791555,-0.1999611,0.0863956,0.16682774,-0.20838538,-0.11310107,0.0197264,-0.22243482,0.03729597,-0.10838303,-0.1008265,-0.12046353,-0.08243968,-0.12255125,0.18502451,-0.0520442,0.08324338,0.06635755,0.14846137,-0.23110361,0.1866629,-0.1047108,0.13643426,-0.05014107,0.02599804,-0.04025371,0.08563899,0.09782451,-0.04914143,0.01189795,0.01454898,0.01963445,0.10131918,-0.08898832,0.26644313,0.18179569,1.0
0.0510572,0.0507259875535964,0.0378018990159034,3.0,0.7234854340553284,16.0,9.2,-0.08002697,0.17940949,-0.10213242,0.13855617,0.1615555,-0.14231585,0.09810495,0.10395639,0.01961524,0.04240806,0.00355338,-0.12711723,0.10892743,-0.08254468,-0.00366157,-0.3033269,0.18397187,0.10565628,-0.11943465,-0.02137216,0.11220159,-0.2654955,-0.11262603,-0.22911114,0.16994384,0.08942888,-0.12741575,0.09664366,0.15632549,-0.0681943,-0.20620099,0.11639907,-0.15335211,-0.08103881,0.07786641,-0.08530039,0.21205862,0.00603091,0.0480244,-0.28911284,0.20443442,0.03143471,-0.14331119,0.24002245,-0.07481302,-0.06268912,-0.1691078,0.14847459,0.03209822,-0.00346159,0.0
0.05487082,0.0538411557674407,0.0296102352440357,5913.0,0.7883638620376587,6.0,9.0,-0.085502766,-0.045785002,-0.085684232,0.040705539,0.21382481,-0.087626033,0.012885035,0.032020085,0.012686032,0.10669461,-0.11059757,-0.21019033,-0.060561109,0.047773831,-0.059259199,-0.10485474,-0.014969374,-0.042055376,-0.1657996,-0.16538225,0.24880341,-0.13428622,0.057288181,-0.054481164,-0.16152355,0.17130335,-0.063588232,-0.24821579,-0.060627934,0.042372234,-0.074975938,0.0099500287,-0.027707076,-0.033967488,0.1940529,0.073739581,0.023493823,-0.034386165,0.031363659,0.025122745,0.023158548,-0.0085158776,-0.10386612,-0.0865767,-0.1706942,0.087887533,0.00010722883,-0.15407653,0.025660731,-0.019810323,1.0
0.0548878,0.0559287071228027,0.027342977002263,3512.0,0.8962982654571533,7.0,6.2,-0.01572289,-0.11906224,-0.04277806,-0.060076,0.20428279,0.02012921,-0.00199993,0.00340542,-0.06585484,-0.01218271,-0.07924403,-0.02945145,0.160702,-0.04762731,0.13440523,-0.04075183,0.05164765,0.01720097,-0.15109017,-0.13317499,0.00265744,-0.07126817,0.01984674,-0.03403956,0.02160515,-0.11154275,0.07349875,-0.27455765,0.04238386,0.00754516,0.03243151,-0.0950954,-0.28866437,-0.12612987,0.07618842,-0.09343392,-0.03497551,0.0011461,-0.05126204,0.02222039,0.14652878,0.10868672,0.07241563,0.09334877,-0.17292549,-0.14577456,0.11004043,0.18658806,0.02297393,-0.10492668,0.0
0.05456931,0.0565174624323844,0.0173785500228405,17908.0,0.8738163352012634,4.0,6.4,0.0416987725,-0.103884168,-0.120414495,0.018433623,0.253938794,-0.0312255695,0.0311935637,-0.0355754644,-0.00855748076,0.0307955947,-0.163536027,-0.118096873,0.0335847773,-0.0564774722,-0.115887724,0.0550229214,0.107252389,-0.0827104449,0.0313333943,-0.0877443925,-0.0342052989,-0.0174303129,-0.0155208381,-0.148235127,0.0529948883,-0.120041877,0.13582243,-0.097644411,-0.0113405297,0.144428387,-0.00154685858,0.0342857204,-0.160947487,-0.106162667,0.0382111743,-0.117988408,-0.0492863469,-0.00727270218,-0.14524737,0.000577136583,0.0984703451,-0.028350899,-3.80656129e-05,-0.0397517532,-0.0444774963,-0.0773986802,0.189781576,0.205146343,0.0357116386,-0.0823248178,1.0
0.05268485,0.0546722434461116,0.0377760492265224,17.0,0.7667150735855103,8.0,5.6,0.02925949,-0.11792984,0.05094906,-0.09986892,0.3704909,0.00295443,0.06233983,0.05362357,0.16956693,0.2891034,0.04189334,-0.01076149,0.13854279,-0.18676089,-0.00289662,-0.06472792,0.13148369,0.00590542,-0.05623787,-0.13069735,0.0326922,-0.12245189,0.17760484,-0.06889831,0.13595688,0.04511993,0.1150557,-0.23161311,0.02636605,0.14064005,-0.1128438,0.13051823,-0.06817946,-0.19554292,0.11219957,-0.08885983,-0.05939627,-0.1275828,-0.23894846,-0.15110505,0.17054878,0.04160418,0.0771957,-0.12710488,-0.02698502,-0.03092684,0.07453569,0.23980153,0.24599981,-0.0522936,0.0
0.0563595,0.0535633765161037,0.0165616888552904,243668.0,0.8996415495872497,4.0,7.2,0.09896218,-0.10294662,-0.0485752,-0.00194861,0.11189356,0.04936637,-0.02182931,0.02947984,-0.05967465,-0.01632267,-0.0023196,-0.11908583,0.10595927,0.18055071,-0.07746492,-0.08658354,0.07797523,0.1220744,0.02235697,-0.14508392,0.04245597,0.09542832,-0.08665558,-0.04541104,0.04124463,-0.09414475,0.09275671,-0.05589937,0.03606165,0.08008902,0.00956049,-0.03629351,-0.15887345,-0.04772035,-0.02083116,-0.25558293,-0.12990794,-0.04037252,-0.15425865,-0.05032451,0.08671959,0.03815674,0.03498441,-0.01442493,-0.1661304,0.05219853,0.06516827,-0.15836632,0.0829165,0.04271571,0.0
0.05678448,0.0592032752931118,0.0160977616906166,59369.0,0.8891379356384277,6.0,5.8,-0.05922962,0.0369339,-0.16178815,0.00604955,0.10103768,-0.01073664,0.08685461,0.09526724,-0.04418645,-0.00106273,0.13815974,-0.1572571,0.10867098,0.0208787,-0.07446202,-0.12080139,-0.08298966,0.03577393,-0.06461391,-0.21719676,0.07079734,-0.01052747,-0.07432193,-0.06028857,-0.04216522,0.05959605,-0.06527432,-0.05091823,-0.07304055,-0.0823692,0.02211277,0.06384607,0.07824747,0.04030269,-0.03365599,-0.17517023,-0.15046448,-0.0700514,-0.03802318,-0.0071254,0.09216502,-0.07034937,-0.00870341,-0.1620212,-0.02534203,-0.02246421,0.0842512,-0.00351154,-0.02075512,0.06952135,1.0
0.05245806,0.0524027369916439,0.0337637551128864,129.0,0.9046606183052064,13.0,6.8,-0.02034161,-0.03625991,0.16007152,-0.08226077,0.3018522,0.08088765,0.11632615,0.01316291,-0.1029018,0.08515349,0.14515929,-0.20167874,0.0457451,0.20698513,-0.30591846,-0.06803022,0.10794109,0.39645165,-0.14640543,-0.01782458,0.08350389,-0.04676924,-0.1277511,-0.12063549,0.17309934,-0.04875676,0.03857914,-0.05736237,0.07745121,0.12447541,-0.07042705,0.16894336,0.00062196,0.04988499,-0.15523382,-0.19334508,-0.1816591,-0.05895547,-0.04209827,-0.08437255,0.11474352,0.14908506,-0.05560596,-0.09763189,-0.18165182,0.06763373,0.04785031,-0.03412979,-0.0047777,0.20519951,0.0
0.05499202,0.0536529138684272,0.0192205291241407,35306.0,0.862206506729126,9.0,10.2,-0.06076629,0.05795871,-0.19532907,-0.05398576,0.05294597,-0.13230413,-0.15302995,-0.02290413,0.00050505,0.08476908,-0.03067522,-0.12131492,-0.08356791,0.00486835,0.15843982,0.16834438,0.01849538,-0.01807743,0.1934159,-0.14093527,0.07667658,-0.14701459,0.03949626,-0.04565872,0.05330596,0.11156566,0.07292742,-0.2600225,0.02826049,-0.03504829,0.00491717,-0.00251694,-0.08547819,-0.0224425,0.05717901,0.04673587,-0.02688148,-0.03217963,-0.23100379,-0.0053004,0.000268,0.09399545,0.00261682,-0.17098394,-0.10459439,0.0717684,0.03794782,0.0225029,0.1143457,-0.04340411,1.0
0.05570763,0.0558457717299461,0.0162597708404064,492.0,0.8716358184814453,9.0,6.6,0.00625378,0.02590258,-0.37070295,-0.01842459,0.19475086,-0.08654016,-0.22582243,-0.16214249,0.03677936,0.06869588,-0.05929429,-0.18328722,-0.09347963,0.00985731,-0.06082732,0.02405898,-0.06075722,-0.11123956,-0.01123573,-0.03213374,0.12648381,-0.1166978,0.11399703,-0.11993331,-0.04914249,0.17620018,0.05727978,-0.0406575,0.12255394,-0.13586865,-0.13893093,-0.02573585,-0.06768056,0.05703309,0.02358811,0.14120233,-0.19906108,-0.005459,-0.25825283,0.04370812,-0.08092681,-0.03554155,-0.08743572,-0.00954589,-0.06664173,-0.08495678,0.19586894,0.0395986,0.2370539,-0.13642018,1.0
0.05100233,0.0523916751146316,0.053902443498373,60622.0,0.945241630077362,5.0,6.2,-0.03278017,-0.03506713,0.00398512,-0.17543794,0.07740258,-0.06946816,-0.20503102,0.03657385,0.0161089,0.17617337,0.10264182,-0.16506684,0.06812856,-0.09863482,0.18733503,0.14409477,0.06236771,-0.04582777,-0.03784451,-0.03027848,0.10943417,0.05876131,0.01036581,0.04389238,-0.08963838,-0.21985514,-0.02611539,-0.06698506,0.11334478,-0.10718603,-0.09222348,-0.04253249,-0.05546595,-0.01117469,0.2560964,-0.01060544,-0.06479971,-0.06360687,-0.20072672,0.29844368,0.03735036,0.22510038,-0.03095367,-0.00460101,0.07251325,0.08352531,-0.00324989,0.11646764,-0.02788989,-0.10035001,1.0
0.05456249,0.0558024235069751,0.0228534527122974,447.0,0.8259648323059082,8.0,6.0,0.0615303293,-0.06827683,0.0209637918,-0.102959886,0.0896103308,-0.209181488,-0.0884870887,-0.153382838,-0.0660984218,0.0091537796,3.28395872e-05,-0.161967695,0.0590187497,0.0476169065,-0.154103383,-0.000314293313,-0.0919499099,-0.00230516144,-0.018255651,-0.176987901,0.120339237,-0.167323813,-0.0687938035,-0.0435425974,0.0225347485,0.00509068044,0.0725996643,-0.101070307,0.191648558,-0.0172385685,0.0101077585,-0.0122176642,0.0270329919,-0.0474287085,-0.0786695704,-0.077548705,0.036270611,-0.211149409,-0.147324502,0.0385193191,0.221078828,0.0771287307,-0.138788134,-0.00330169033,-0.161636695,-0.098020792,0.237838477,-0.00568659185,0.172455013,-0.125542209,1.0
0.05086198,0.0523736581206321,0.0285059604793787,13.0,0.7687592506408691,6.0,9.8,0.13988043,-0.08316433,0.02674904,-0.04651897,-0.04298986,0.16604163,0.25854015,-0.11150167,-0.04383295,-0.05114915,0.04092025,0.02115174,-0.02573741,0.02597121,-0.11861449,-0.04684877,-0.15667264,0.3076733,-0.24410793,0.10206345,-0.09037554,0.05311954,-0.0852688,0.01623261,0.116708,-0.24731341,-0.28803062,-0.2852915,0.21767277,-0.05539179,-0.10819113,0.01182791,0.00473173,-0.00034444,-0.09832583,-0.1847254,0.15038912,-0.01646175,0.09893259,-0.13765463,0.21428809,-0.10040028,-0.10616214,0.06364542,-0.17071418,-0.04131914,0.05525564,-0.10252857,0.16271089,0.05830923,1.0
0.05639862,0.0572479419410228,0.0349342785775661,249.0,0.8176831722259521,6.0,7.0,-0.11512104,-0.00980572,-0.13589607,-0.14609292,0.26786804,0.0981584,0.14767301,0.11695872,-0.07703923,0.0984798,0.01037825,-0.1224084,-0.02351906,-0.02531839,-0.0508316,0.07040155,-0.05386005,0.19260204,-0.12360713,-0.10472406,0.03043913,-0.28436917,0.10667077,-0.02639384,0.05362799,0.09098351,0.13249618,-0.11201563,0.00742447,0.01981066,0.02133835,0.1359559,0.06332587,-0.0458117,0.10452311,-0.1277697,-0.10465736,-0.17998545,-0.21187146,0.06243248,-0.05387575,-0.11924985,-0.08256052,-0.03006183,-0.19667482,0.0831966,0.14017145,0.03058176,0.09560746,0.20491515,1.0
0.05388498,0.0529700107872486,0.0302574504166841,350.0,0.8075408577919007,6.0,7.2,0.14779074,-0.00164057,0.11266913,-0.08775825,0.05238239,0.04923446,0.08364031,0.07306635,-0.01744384,0.00770877,0.10562656,0.01139406,0.01933706,0.05935584,-0.28856146,0.1816595,0.01959947,0.19540212,-0.1224838,-0.0538465,0.02060708,0.21502067,0.07987691,0.2376796,-0.04752522,-0.15075664,-0.01915903,-0.08789199,0.16299677,0.06907051,-0.10261047,0.04904247,-0.04036624,0.06526755,-0.0146596,-0.23000875,-0.13167623,-0.12007197,0.0321199,-0.05536132,0.00644147,0.12018033,0.03423837,-0.05143762,-0.15116388,-0.02217803,-0.01359959,-0.16284153,-0.00483566,0.04908111,1.0
0.05498543,0.0548342816531658,0.0314689017832279,879.0,0.9146608829498292,9.0,6.6,0.0366327,-0.05128226,0.05662032,-0.03184853,0.06825025,0.06694654,0.15550125,0.10638467,-0.0385968,0.00999813,0.08472112,-0.16848193,0.00636335,0.14011542,-0.19575036,0.01178271,0.05133907,0.20462103,-0.26743567,-0.15225893,0.03905013,0.08229179,-0.10223708,-0.00279607,0.02002311,-0.11145888,-0.16930248,-0.15107124,0.05553526,0.04614472,-0.01497917,0.08582541,-0.17478016,-0.05478877,-0.10457101,-0.13695575,-0.14750856,-0.12631007,-0.09033556,-0.09033583,0.01835473,0.20066363,0.10986943,0.01538403,-0.19219013,0.05825458,-0.0237525,-0.06568549,0.08259875,0.11789029,1.0
0.05695884,0.055797503888607,0.020679984241724,2004.0,0.8795063972473145,6.0,7.4,0.0296829,-0.15613998,-0.07368961,-0.05007934,0.15903804,0.06789493,0.0502176,-0.02079646,0.05881287,0.08585368,-0.0439694,-0.16344687,0.13457291,0.15352859,-0.1671476,-0.12956786,-0.00897824,0.19813116,0.0843189,-0.02484273,0.11133265,-0.16648923,0.0609568,-0.10954125,-0.01636937,0.01716111,-0.0329202,-0.16000773,0.04286944,-0.00481348,0.12480634,-0.03825857,-0.09744274,-0.13808177,-0.04237279,-0.15400492,-0.02707766,-0.11775514,-0.301848,-0.03143244,0.13939397,-0.09297399,0.04992546,-0.00648032,-0.11798456,0.02047627,0.15020224,-0.03499937,0.19751674,0.11525355,1.0
0.05210838,0.0522706039249897,0.0280971117317676,113.0,0.8488717079162598,9.0,5.8,0.19689989,-0.02565683,-0.17111625,-0.13223934,0.15425181,-0.02722623,0.25522882,0.03168098,-0.15597966,-0.01520513,0.09587611,0.00176085,0.03105297,0.15654747,-0.16105893,-0.05969815,0.01201852,0.22538835,-0.28757533,-0.09206946,0.11708997,0.21840155,0.00762363,-0.01135009,0.09934288,-0.06713331,-0.09031478,-0.20142478,0.11627933,0.0905858,-0.15082145,-0.05946774,-0.11301507,-0.03580866,-0.17610769,-0.08297785,-0.09783367,-0.10349784,0.1313971,-0.01477013,-0.12244926,0.07308162,0.10809239,0.02528246,-0.21232803,0.19690064,-0.07743391,-0.19461894,-0.00311249,0.11683469,1.0
0.05376241,0.0535414844751358,0.0336862467229366,2701.0,0.8581345200538635,8.0,8.4,-0.11096844,-0.02198949,-0.14625943,0.04224743,0.4286208,-0.04874839,0.05818958,-0.01334111,0.07321296,0.11339352,0.04142461,-0.22558542,0.10079414,0.1572469,-0.25153276,-0.17931469,-0.03720943,0.09523989,0.13514288,-0.01951991,0.04833503,-0.04555121,-0.02985023,-0.1465164,-0.09324704,0.10918029,-0.0227343,-0.21971603,-0.03025502,0.09222665,-0.06347263,-0.0015111,0.03257083,-0.06685311,-0.00496419,0.00923409,0.07566879,-0.10895485,-0.16708381,0.10104626,0.02414466,-0.01431757,0.00490174,0.06846474,0.07833343,0.01499094,-0.00215323,0.0848813,0.15877813,0.17196062,1.0
0.05953042,0.0552019767463207,0.0677754059433937,648.0,0.7832526803016663,4.0,6.6,0.20073006,-0.081869751,-0.092120118,-0.094206296,0.02548345,0.033062108,-0.1008078,0.0074674902,0.21137813,0.097146489,-0.052813407,-0.11494551,-0.021972885,-0.10464886,-0.057571359,0.0014826522,0.082730614,0.0087280283,-0.066808358,-0.00019226692,0.092562273,-0.093966208,-0.01142968,0.074210778,0.011659997,0.015101627,0.013378531,-0.11778361,0.042502265,0.092315763,0.027293423,0.093449987,-0.044891723,-0.029529456,-0.093049258,-0.10102721,0.018371848,-0.14161658,-0.21865714,-0.032312438,0.061387014,-0.074236766,0.15143001,-0.071008727,-0.05798243,-0.21350256,0.0901464,0.0059495959,0.1222682,-0.096074007,1.0
0.05198674,0.0520443581044673,0.0315377078950405,29.0,0.8236302495002746,8.0,8.0,0.02392131,-0.03805601,-0.09965904,-0.0225664,0.05803816,-0.04231809,0.21796183,-0.03446653,-0.09724422,-0.21495493,0.12613983,0.00149171,-0.1002479,0.00251451,-0.04535647,-0.00662127,0.01891678,0.23941942,-0.15130267,-0.11082022,-0.06198579,0.23509628,-0.05056358,-0.05523437,0.04460079,-0.1776383,-0.17759083,-0.18234107,0.13542996,0.01248734,-0.20941809,0.08140748,-0.14066765,-0.14060293,-0.10366613,-0.07275408,0.00848422,-0.22115958,0.08903055,0.04634516,-0.14040826,0.01421307,0.01671688,0.18248358,-0.0791521,-0.01974164,-0.1599664,-0.26399484,0.01961571,0.1450883,1.0
0.05360479,0.0545726247131824,0.0281888954341411,55.0,0.7654265880584716,6.0,6.2,0.0436149,0.17237285,0.02891564,0.11677598,0.02592536,-0.10209864,0.17804238,-0.1004067,0.20523015,0.17286381,0.10269626,-0.23708212,-0.02181756,0.13240582,-0.2316822,-0.0888238,-0.01689871,0.05016311,0.0553586,-0.06096073,0.0238576,-0.17659411,0.10026363,-0.01985405,0.15079777,-0.02565752,0.05733199,-0.173124,0.04974877,-0.16909386,0.11879846,-0.05121536,-0.06644371,0.10648557,0.01657244,0.09743675,-0.08148964,-0.15769446,-0.2474697,-0.03854616,0.09797799,0.03840876,0.06115624,0.2517263,0.00992307,0.03088251,0.06654395,0.14606653,0.12211803,0.13154124,1.0
0.05253619,0.053008933365345,0.0210906788706779,74.0,0.8321689248085022,13.0,7.4,0.08853044,0.07119541,-0.08276894,0.09462035,0.11837904,-0.01987392,0.18849623,0.04683491,-0.1364881,-0.00474109,0.06254493,-0.19761667,0.15855674,0.24072433,-0.12087467,-0.02254311,0.14446475,0.17731725,-0.24350904,-0.10037577,0.1178368,0.36104,-0.10037006,0.02322615,0.12025301,-0.16778173,-0.02709011,-0.1261444,0.11342295,-0.01821576,-0.16244799,0.02582766,-0.13204697,-0.11939649,0.02656866,-0.1174271,-0.00886789,-0.19638355,0.10174678,-0.05149623,-0.03380496,0.06402152,0.05990058,0.1585876,-0.07595982,0.12872024,-0.02067534,-0.09667647,0.04513651,0.08120246,1.0
0.05235608,0.0526241570711135,0.0316567458212375,148.0,0.8664462089538574,9.0,6.8,0.19074431,0.03295805,-0.05236745,0.03916799,-0.01317297,-0.0978951,0.2672091,-0.00661537,-0.1123785,-0.09613218,0.0127652,-0.13024591,-0.00611458,0.16164109,-0.14709085,-0.05200465,0.12193105,0.25834215,-0.30326936,-0.07119637,-0.03346528,0.13673444,-0.02889986,0.11373478,0.08640292,-0.22114688,-0.19608516,-0.2501446,0.09478728,0.07740708,-0.10336924,-0.00753458,-0.10179511,-0.11292956,-0.14649177,-0.01813712,-0.14855081,-0.15127139,0.08387685,-0.15542015,0.10188005,0.1672332,0.04189634,0.07610849,-0.13022773,0.02717475,0.0747161,-0.08191904,-0.02053192,0.10735004,1.0
0.05712768,0.0575224548578262,0.0240007061511278,230.0,0.7843490839004517,7.0,5.2,-0.11181238,-0.03305747,-0.00975143,0.03578701,0.28214163,0.10029557,0.0226214,0.17402521,-0.17228992,0.0568409,-0.02754504,-0.24999297,0.05703584,-0.01936499,-0.1713532,-0.10611977,-0.183532,0.07231111,-0.21216777,-0.03967731,-0.00888475,0.06287315,0.15428117,-0.01568086,-0.12872474,0.01908571,-0.12920898,-0.09941606,-0.03286359,-0.11177026,0.09383408,0.01616896,0.04232905,-0.09695937,-0.01406302,-0.01507729,-0.0144075,-0.20009546,-0.20622307,-0.0083067,-0.1520777,-0.05333426,-0.06785011,-0.15452789,-0.14895357,0.01074559,0.0629053,-0.1192101,0.01101449,0.13707682,1.0
0.0563311,0.0558734990656375,0.052511278539896,58792.0,0.7925886631011962,8.0,8.6,-8.28737975e-05,-0.18396695,-0.111599602,0.0283000432,0.168926448,0.0507870615,0.052107729,0.116951786,-0.118879654,0.0237059575,0.0288344771,0.0178371873,0.00155344768,-0.0147671271,-0.0265856795,0.0344328433,0.179998294,-0.0012813342,0.0982329845,-0.117381692,0.049225796,-0.0456959493,0.0768675879,-0.0987175554,-0.0369567461,0.00355520751,-0.0369895846,-0.0524323471,-0.124648176,-0.0583104268,0.0397266932,0.0381572358,-0.0600976087,-0.0944054648,-0.0549147986,-0.00838140491,0.0227547623,0.0550868958,-0.0583992712,0.0235464703,-0.0324250124,0.00451921439,0.0426262803,-0.139010161,-0.0676497146,-0.0588678196,0.0746804252,0.0485705212,-0.0210703574,-0.0899310857,1.0
0.05330325,0.0552138105034828,0.0291153881698846,100.0,0.8264554262161254,13.0,6.8,-0.12205311,0.11703184,-0.08226878,-0.03669945,0.1624168,-0.20965692,0.02093291,-0.00355069,0.12308925,0.1657387,-0.07630509,-0.3122771,-0.09616544,0.2601162,-0.31651357,-0.06055459,0.06416395,0.04967158,-0.02541132,-0.05335543,0.16473895,-0.11497878,0.15926024,-0.01685364,-0.03127917,-0.03287579,0.1006208,-0.10330573,0.18764316,0.00377788,0.05616821,0.02557875,-0.06640266,-0.01522978,-0.10585971,-0.03215288,0.09593839,-0.05360951,-0.22608687,-0.02633221,0.08135521,-0.03175513,-0.12858602,-0.15116157,-0.09893765,0.02979677,0.18236503,0.07645919,0.31442612,0.20667507,1.0
0.05563828,0.0560048930346965,0.0208736415952444,5119.0,0.9064838886260986,5.0,6.2,0.10608663,-0.16281487,0.05573415,-0.12307994,0.22887869,-0.01268063,-0.08497372,-0.07970384,0.03121504,-0.01865572,-0.02058427,-0.1878195,-0.15579538,-0.05118375,-0.2069184,0.07445288,-0.08597525,0.00713496,-0.07972077,-0.21066746,-0.03599976,-0.12100738,-0.10007051,0.06815702,-0.00979383,-0.08637331,0.09810091,-0.07655492,0.11840429,0.09005631,-0.11587457,0.03838715,-0.15993918,0.14363454,0.02219775,-0.02551532,-0.0487786,-0.08023293,-0.19957286,0.07324731,0.0618602,0.07532952,0.06121242,-0.00826488,-0.00120827,-0.13569543,0.14217037,0.12235542,0.13521442,0.05280352,1.0
0.05381889,0.0530057124793529,0.0217996649444103,17472.0,0.9194642186164856,5.0,7.0,0.11507461,-0.17295356,0.00418025,0.03163429,0.18058056,-0.03435076,0.08396071,0.02874197,0.19616848,0.11224294,0.11862642,-0.18590091,0.10572331,0.10833901,-0.17097057,-0.11858398,-0.02790985,0.02705381,-0.05369679,0.07312192,-0.08029643,-0.03394549,0.23113456,-0.03236927,-0.02480881,-0.03405995,-0.05663692,-0.16997044,0.22361,-0.07795991,0.04361323,-0.04459073,-0.03345655,0.17821799,-0.13398218,-0.04941801,0.07939771,-0.10863927,-0.1793827,-0.05680481,0.08036152,0.03039542,-0.07633123,0.09385969,-0.05515281,0.03585736,-0.02873838,-0.09580776,0.0630896,0.08137266,1.0
